numero,pregunta,documento_esperado,pagina_esperada,sin_respuesta,rank,documento,titulo_documento,pagina_inicio,pagina_fin,chunk_id,chunk_global_id,vector_posicion,similitud,documento_correcto,chunk_relevante,texto
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,3,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,8,8,36,421,420,0.6450721025466919,True,False,"adas conforme a las reglas de la sana crítica, el organismo o funcionario que estuviere conociendo deberá decidir si sanciona o absuelve al supuesto infractor. Si decidiere sancionarlo con amonestación verbal, la ejecutará en el acto; pero si la decisión fuere de amonestarlo por escrito, se procederá conforme al ordinal 4° del artículo 27 de este Reglamento. Casos de inasistencia o de incumplimiento de la jornada laboral Art. 30. - Cuando la falta que se investiga sea de inasistencia o de incumplimiento de la jornada laboral, el organismo o funcionario competente resolverá, aplicar el descuento del doble del tiempo faltado, después de haber constatado la falta en los registros que al efecto llevarán los respectivos jefes y siempre que, oída la defensa del supuesto infractor, éste no sepa j"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,4,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,7,8,34,419,418,0.6366447806358337,True,False,"en el acto administrativo constitutivo de infracción.

378 De manera accesoria a la sanción que se imponga, la Asamblea General Universitaria tomará las providencias necesarias para restituir los derechos que se hubieren lesionado como consecuencia de la infracción. Procedimiento en caso de infracciones leves Art. 29. - Cuando se trate de infracciones leves, se procederá en la forma establecida en el inciso primero del artículo 27 de este Reglamento, y de conformidad a lo que se dispone a continuación: 1°) En la misma resolución, en que se decida instruir el informativo, el organismo o funcionario competente señalará lugar, día y hora para celebrar una audiencia oral en la que se ventilará el asunto, emplazará al supuesto infractor, instruyéndole por escrito y personalmente de los cargos q"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,5,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,5,6,23,408,407,0.6227926015853882,True,True,"lación académica de un estudiante con la Universidad, durante un período determinado que no podrá exceder de un ciclo académico; quedando el estudiante en ese período inhabilitado para asistir a las actividades académicas o inscribir asignaturas, según el caso. Sanciones aplicables por infracciones leves Art. 19. - La sanción aplicable conforme al presente Reglamento, para infracciones leves, será la amonestación privada. Esta podrá ser verbal o escrita.

376 Otras sanciones accesorias Art. 20. - Además de las sanciones reguladas en los artículos 15, 17 y 19 del presente Reglamento, se impondrán las sanciones accesorias y en los casos siguientes: a) Los casos de inasistencia o incumplimiento de la jornada laboral regulados en los artículos 11 literal “r”, 12 literal “k”y 13 literales “a” y"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,6,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,6,6,24,409,408,0.6203004121780396,True,False," “b” del presente Reglamento, se sancionarán accesoriamente reteniendo el doble del sueldo por el tiempo faltado, sin perjuicio de la aplicación de la sanción principal en el primero y segundo caso, por constituir éstos infracciones grave y menos grave respectivamente. El procedimiento para aplicar los descuentos señalados en el inciso anterior, será el establecido en el artículo 30 del presente Reglamento. b) En el caso de las infracciones reguladas en el art. 12 literal “e” de este Reglamento, como sanción accesoria, la autoridad competente podrá recomendar la participación del sancionado en un programa de orientación o rehabilitación cuyo cumplimiento podrá ser tomado en cuenta como atenuante en caso de reincidencia. c) En caso de infracciones graves, inhabilitación hasta por cuatro año"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,7,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,5,5,22,407,406,0.6051434278488159,True,False,"ratare del personal académico o administrativo; y b) Expulsión menor hasta de un ciclo, si se tratare de estudiantes. Definiciones de sanciones aplicables por infracciones menos graves Art. 18. - Para la correcta aplicación de las sanciones a que se refiere el artículo anterior, se establecen las definiciones siguientes: a) Suspensión: Se entenderá tal como ha sido definida en el literal “d” del artículo 16 del presente Reglamento. b) Inhabilitación: Se entiende como la prohibición ordenada legalmente para que un estudiante o un miembro del personal académico o administrativo de la Universidad pueda ejercer funciones en organismos colegiados o desempeñar cargos de autoridad en la misma durante un período determinado. c) Expulsión Menor: Es la decisión adoptada legalmente de suspender la re"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,8,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,9,9,41,426,425,0.6027145385742188,True,False,"a, a las reglas del Derecho Común, de la equidad y buen sentido. CAPITULO VI NULIDADES Causas de nulidad Art. 37. - La resolución o acuerdo mediante el cual se sancione a cualquier miembro de la comunidad universitaria será nulo, y por tanto deberá revocarse, en cualquiera de los siguientes casos: 1°) Cuando la acción u omisión cometida por el inculpado no constituya infracción, según se dispone en capítulo II de este Reglamento;} 2º) Cuando la autoridad que impuso la sanción no sea la competente para conocer de ese caso; 3°) Cuando la sanción se haya impuesto sin haber observado el procedimiento correspondiente según sea el tipo de infracción, tal como se dispone en este Reglamento; 4°) Cuando en el procedimiento instruido no se haya respetado el derecho de audiencia y de defensa del supu"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,9,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,4,5,18,403,402,0.6008762717247009,True,False,"Resolución como asunto trascendental Art. 14. - Toda resolución definitiva de organismos colegiados que implique sanción por infracción grave, se considerará como asunto trascendental en cuanto a la votación. Sanciones aplicables por infracciones graves Art. 15. - Son sanciones aplicables conforme al presente Reglamento, para infracciones graves, las siguientes:

375 a) Remoción, cesación y destitución del cargo o funciones, cuando se trate de autoridades, miembros de organismos colegiados o de personal universitario, tanto académico como administrativo; b) Suspensión temporal de seis meses a un año sin goce de sueldo, cuando se trate de personal académico o administrativo. Esta sanción se impondrá en los casos que, en atención a lo establecido en el artículo 8 de este Reglamento y a juici"
10,¿Qué sanción corresponde a las infracciones leves?,reglamento_disciplinario_ues.pdf,5.0,False,10,reglamento_disciplinario_ues.pdf,Reglamento Disciplinario de la Universidad de El Salvador,8,8,38,423,422,0.5966582894325256,True,False,"n en el ejercicio de su función, observando el procedimiento establecido en sus correspondientes Reglamentos Internos; los cuales deberán determinar claramente las acciones u omisiones constitutivas de infracción y garantizar, en todo caso, el derecho de defensa del supuesto infractor. Ratificación de resolución o acuerdo Art. 33. - Las resoluciones o acuerdos que de conformidad a las disposiciones anteriores impusieren sanciones por infracciones graves, notificadas que fueren las partes y si ninguna de éstas apelare, previo a su cumplimiento deberán someterse dentro de tercero día de dicha notificación a la ratificación a que se refiere el inciso último del artículo 22 del presente Reglamento. Si se tratare de sanciones impuestas por los Decanos en casos de infracciones graves, además de "
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,1,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,19,19,58,494,493,0.739469587802887,True,False," en el pleno de la AGU Art. 49. Para efectos de elección se aplicarán los procedimientos siguientes: a) Si un candidato es propuesto por los tres sectores se someterá a elección las veces que sea necesario hasta que alcance el número de votos requeridos; b) Si hubiere dos candidaturas, una propuesta por dos sectores y otra por un sólo sector, se someterán a votación ambas. Si ninguna obtuviere los votos para ser electa y hubiere obtenido más votos la propuesta por un solo sector, se realizará una segunda votación con ambas candidaturas. Si persistiere el resultado, se someterá a tercera votación el candidato que obtuviere más votos en esta segunda votación. Si una candidatura fuera sometida a tercera votación y no alcanzare los votos necesarios para ser electa, se suspenderá la elección pa"
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,2,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,20,21,64,500,499,0.7345372438430786,True,False,"estión de las nuevas autoridades o cuando finalice el proceso de elección ordinario. Los candidatos propuestos, se someterán a una primera ronda de votación y en caso de que nadie resulte electo se someterán a una segunda votación las dos propuestas que obtuvieron mayor número de votos, si nuevamente nadie resulta electo, se someterá a votación la propuesta que obtuvo más votos hasta lograr su designación. Una vez electo y juramentado por la AGU el funcionario titular, el interino designado cesará en sus funciones y se tendrá por terminado el nombramiento o contratación. (1)

Comprobación y verificación de requisitos Art. 50. Toda persona electa para alguno de los cargos mencionados en el Capítulo IV de este Reglamento podrá ser juramentada y tomar posesión previa comprobación del cumplimi"
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,3,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,6,6,16,452,451,0.7146376371383667,True,False,"itos establecidos en el formato proporcionado por la AGU, y servirá como documento probatorio de las personas que resulten electas. El acta deberá ser firmada por el Presidente, Secretario, Vocales y los observadores oficialmente delegados. La misma deberá notificarse a los candidatos participantes. n) Entregar al final del proceso un informe a la Junta Directiva de la AGU, de las Facultades y a Fiscalía General de la UES, en un plazo de tres días hábiles contados a partir de la elección y deberá ser firmado por el Presidente y el Secretario. Al informe se anexarán la programación, el acta de elección y el padrón electoral. Las papeletas serán enviadas a la JD de la AGU. o) Solicitar por escrito, observadores de Fiscalía, AGU, Defensoría y del sector que estimen conveniente, para la verifi"
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,4,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,18,18,85,302,301,0.7141705751419067,False,False,"o de media hora de espera por lo menos, entre las horas fijadas para la primera y segunda convocatorias. Las decisiones sobre asuntos trascendentales se tomarán con el voto conforme de los dos tercios del total de sus integrantes, como mínimo; para las decisiones sobre asuntos corrientes bastarán los votos conformes de la mitad más uno de los miembros que la integran. No se podrá iniciar el conocimiento o discusión de ningún asunto, si no existiere el quórum necesario para que se pueda adoptar resolución sobre el mismo. La desintegración del quórum inicialmente establecido, no será obstáculo para que continúe la sesión y pueda la Asamblea General Universitaria adoptar resoluciones, siempre que éstas sean votadas por las mayorías previstas en el inciso anterior. Las reglas sobre convocatori"
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,5,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,23,23,72,508,507,0.7072499990463257,True,False,"a que la AGU resuelva a más tardar en las próximas dos plenarias siguientes a la recepción del dictamen de Fiscalía. La resolución de la AGU no admitirá recurso alguno. Efectos de la nulidad Art. 58. Declarada la nulidad de una elección, la AGU convocará a una nueva elección, la cual deberá celebrarse a más tardar treinta días hábiles después de la fecha en que se emita. CAPITULO VII DISPOSICIONES GENERALES Obligación de los organismos Art. 59. Todos los organismos o funcionarios de la UES, y las Asociaciones de Profesionales No Docentes con personalidad jurídica de cada Facultad, están en la obligación de hacer lo que dentro de sus respectivas atribuciones y deberes legales sea necesario para que la elección de los representantes del personal académico, de los profesionales no docentes y "
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,6,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,24,24,75,511,510,0.7052414417266846,True,False,"e circulación nacional, a más tardar la tercera semana de abril del año en que concluya el período de funciones para miembros de la AGU; y a más tardar la tercera semana de agosto en que concluye el período de funciones para la elección de otros cargos regulados en el presente Reglamento. La Junta Directiva de la AGU solicitará incluir como punto de agenda la elección de funcionarios, a las asociaciones de profesionales no docentes. Divulgación del calendario electoral Art. 64. Los comités electorales deberán publicar el calendario electoral en los órganos de divulgación de la UES y demás medios que estimen conveniente. Papeletas de votación Art. 65. Las papeletas de votación, para cualquier elección deberán ser elaboradas en la imprenta universitaria, por orden del Presidente de la AGU o "
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,7,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,25,25,77,513,512,0.7047610282897949,True,False,"ferente, a la designación del candidato por el cual se vota; b) Cuando en la papeleta, se haya votado por dos ó más candidatos para un solo cargo; c) Si en la papeleta, se han escrito palabras obscenas, o cualquier otra palabra, que vaya contra la moral y las buenas costumbres; y d) Cuando la papeleta, no contenga el sello y firmas del Presidente y Secretario de la mesa receptora de votos. Fechas de elecciones Art. 68. Las elecciones para integrantes de la AGU se efectuarán a más tardar la tercera semana de mayo del año en que concluya el período de funciones. La elección de integrantes por representación de los demás Órganos Colegiados de Gobierno y los candidatos para funcionarios ejecutivos de la UES, se efectuará dentro de las primeras tres semanas del mes de septiembre del año en que "
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,8,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,19,19,59,495,494,0.7007632851600647,True,False,"ra ser conocida por la AGU en la plenaria o las plenarias subsiguientes, en un máximo de tres; c) Si cada sector propone candidaturas diferentes, éstas se someterán a una primera votación. Si ninguna obtuviere la cantidad de votos requeridos para ser electa, se someterán a segunda votación los dos candidatos que obtengan mayor cantidad de votos en la primera votación. Si en la segunda votación ninguno de los candidatos obtuviere los votos necesarios para ser electo, se someterá a tercera votación la candidatura que alcance más votos en la segunda votación. Si la candidatura sometida a tercera votación, no obtuviere los votos para ser electa, se suspenderá la elección para ser conocida por la AGU en las tres plenarias subsiguientes como máximo, en las cuales se someterá a votación sólo el ú"
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,9,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,11,11,34,470,469,0.681428074836731,True,False,"erales “a”, “b” y “d” de este artículo, realizar el escrutinio de los votos, elaborar el acta y el informe final, que serán firmados por quienes integren el Comité y remitirlos a la AGU, Fiscalía y a la Junta Directiva de la asociación respectiva, en un plazo máximo de tres días hábiles después de la elección, firmado por el Presidente, Secretario, y al menos un vocal. En el caso de no firmar alguno de los miembros del Comité, sin causa justificada, se hará constar en el Acta respectiva. El acta del resultado de las votaciones deberá notificarse a los candidatos participantes, en el mismo acto; j) El Comité Electoral de las Facultades deberá contar con el padrón electoral de cada asociación debidamente acreditada, el cual será enviado como máximo cinco días antes de la elección a la Fiscal"
11,¿Cuántos votos conformes se requieren como mínimo para que sea válida la elección en el pleno de la AGU?,reglamento_electoral_ues.pdf,19.0,False,10,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,8,8,23,459,458,0.6682617664337158,True,False," para cargos de representantes. Un ejemplar deberá ser entregado a la Asamblea de Personal Académico de la Facultad, otro deberá ser fijado en lugar visible y de acceso al personal académico y un tercero deberá remitirse a la Fiscalía. Validez de las sesiones de la asamblea Art. 16. Para que pueda sesionar válidamente la Asamblea del Personal Académico en el ejercicio de las funciones electorales, se necesitará la mitad más uno de sus integrantes, ya sea en primera o segunda convocatoria y tomará acuerdos con la mitad más una de las personas presentes, siempre que se mantenga el quórum de la mitad mas uno de los integrantes. Podrá exonerarse de la nómina de la Asamblea del Personal Académico, para efectos del computo del quórum mínimo, al personal a tiempo parcial, cuyo horario no coincida"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,1,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,13,13,41,477,476,0.7194222807884216,True,True," 26. En el caso de estudiantes egresados que participen para optar a un cargo en los diferentes Órganos de Gobierno, los requisitos que se deberán exigir, además de lo establecido en el último inciso del artículo 15 de la Ley Orgánica, serán los siguientes: a) Tener matrícula vigente de conformidad con el artículo 40 de la Ley Orgánica; b) Haber alcanzado un promedio del setenta por ciento del máximo obtenible en los dos últimos ciclos antes de su egreso; y c) La carta de egreso expedida por la Administración Académica de la Facultad. Dichos documentos deberán ser entregados a Fiscalía con los requeridos en el artículo 24, numeral 3, literal “b” de este reglamento para efectos de su acreditación. Juramentación y toma de posesión Art. 27. Las personas electas y acreditadas para integrar los"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,2,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,5,5,21,238,237,0.7161902189254761,False,False,"ngan menos de dicho tiempo de fundación, o creadas con posterioridad a la vigencia de la presente Ley; c) Tratándose de estudiantes, haber aprobado el cincuenta por ciento de su carrera como mínimo en la Facultad correspondiente; haber obtenido en el año anterior, un promedio de calificaciones no menor del setenta por ciento del máximo obtenible, o su equivalente en otros sistemas y haber estudiado en la Universidad como alumno regular, durante los dos años anteriores a la elección. Además de los requisitos anteriores, los representantes a que se refiere el presente articulo, deberán ser salvadoreños, de reconocida honorabilidad; no ser funcionarios públicos, ni desempeñar cargos de dirección en la Universidad o en otras universidades e instituciones de educación superior, ni formar parte "
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,3,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,16,16,67,584,583,0.6777108907699585,False,False,"resado, a todo estudiante que haya cumplido con los requisitos académicos que su plan de estudios establece. Se contará con un reglamento que regule en forma administrativa y académica, los procesos de graduación. Los egresados no graduados, se considerarán estudiantes de la Universidad durante los tres años siguientes después de haber cursado su último ciclo de estudios. Ingreso y Matrícula. Art. 67. - Todo aspirante para tener derecho a ingresar y a matricularse por primera vez como estudiante en la Universidad deberá cumplir con los requisitos siguientes: a) Presentar certificación de partida de nacimiento; b) Presentar cédula de identidad personal o documento equivalente o en su defecto carné de minoridad, licencia de conducir, pasaporte o carné electoral; c) Comprobar su calidad de Ba"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,4,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,45,46,158,158,157,0.6723371744155884,False,False,"o de graduación inscrito y en proceso. Cuando el estudiante supere los requisitos, la calidad de egresado se le autorizará de oficio.

46 PROGRAMA ESPECIAL DE REFUERZO ACADÉMICO. Artículo 186. Los estudiantes que al finalizar su plan de estudios no obtengan el Coeficiente de Unidades de Mérito establecido, deberán someterse al Programa Especial de Refuerzo Académico que establece el Reglamento del Sistema de Unidades Valorativas y de Coeficiente de Unidades de Merito en la Universidad de El Salvador. COEFICIENTE DE UNIDADES DE MERITO HONORÍFICO Artículo 187. El estudiante que obtenga un Coeficiente de Unidades de Mérito Honorífico se le aplicará lo establecido en el artículo 9 del Reglamento del Reglamento del Sistema de Unidades Valorativas y de Coeficiente de Unidades de Merito en la Uni"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,5,reglamento_sistema_escalafon_personal_ues.pdf,Reglamento General del Sistema de Escalafón del Personal de la Universidad de El Salvador,13,13,61,690,689,0.6720760464668274,False,False,"a, debidamente comprobados y obtenidos en Instituciones Nacionales o Internacionales de reconocido prestigio, adicionales al grado académico mínimo exigido para el ingreso a la carrera del personal académico. Dependiendo de la naturaleza de los estudios acreditados, la ponderación en puntos será como sigue: 1) Doctorados con carácter de Post-Grado: 12 puntos 2) Maestría: 10 puntos 3) Cursos de 181-240 horas hasta un máximo de tres cursos: 2 puntos cada uno 4) Cursos de 141-180 horas hasta un máximo de tres cursos: 1.5 puntos cada uno 5) Cursos de 101-140 horas hasta un máximo de tres cursos: 1.0 punto cada uno 6) Cursos de 60-100 horas hasta un máximo de tres cursos: 0.5 puntos cada uno. El puntaje máximo obtenible en este aspecto en cada categoría se puede obtener mediante Maestría o Doct"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,6,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,30,30,102,102,101,0.6588959693908691,False,False,", a fin de mejorar su rendimiento. Los estudiantes con Coeficiente de Unidades de Mérito acumulado igual o mayor a siete punto cero, no estarán obligados a someterse al proceso de asesoría. Aprobación de prerrequisitos y correquisitos Art. 111-A. La Administración Académica de Facultad deberá comprobar que el estudiante haya aprobado los prerrequisitos respectivos para la inscripción de Unidades de Aprendizaje; para el caso de los co-requisitos éstos pueden previamente haber sido cursados y aprobados o se podrán cursar simultáneamente; caso contrario se le anulará de oficio la inscripción de dicha Unidad de Aprendizaje. Los co-requisitos no podrán inscribirse individualmente excepto que haya sido reprobado. En ningún caso se permitirá la inscripción de unidades de aprendizaje con interfere"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,7,ley_organica_ues.pdf,Ley Orgánica de la Universidad de El Salvador,3,3,11,228,227,0.6530240774154663,False,False,"entará en forma documentada al solicitar su ingreso o reingreso a la UES; b) Su rendimiento académico; y c) El centro de estudios y la cuota de escolaridad que pagó durante su educación media. La cuota de escolaridad será establecida por un organismo especializado adscrito al Consejo Superior Universitario, considerando la menor o mayor capacidad económica del aspirante; sin embargo, en ningún caso esta cuota será mayor al equivalente de diez días del salario mínimo para la zona urbana. Cuando el aspirante lo prefiera, podrá abstenerse de presentar la declaración jurada a que se refiere el presente articulo; pero, en tal caso, asumirá automáticamente la cuota máxima de escolaridad. Igual pago se le establecerá al aspirante que, en perjuicio económico de la UES, mienta, oculte o tergiverse "
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,8,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,30,31,105,105,104,0.648522138595581,False,False,"n cumplir los siguientes requisitos:

31 I) Estudiantes de Nuevo Ingreso: 1) Haber cancelado la matrícula de escolaridad; 2) Haber cancelado la primera cuota de escolaridad del ciclo I; para el ciclo II haber cancelado hasta la sexta cuota; y 3) Presentar los correspondientes Formularios de ingreso universitario. II) Estudiantes de Antiguo Ingreso: 1) Haber cancelado la matrícula de escolaridad; 2) Estar solvente en las Bibliotecas del Sistema Universitario así como en laboratorios según carrera y/o de áreas clínicas; 3) Haber cancelado la primera cuota de escolaridad del ciclo I; para el ciclo II haber cancelado hasta la sexta cuota; y 4) Haber realizado la asesoría correspondiente. III) Estudiantes de reingreso: 1) Haber cancelado la matrícula de escolaridad; 2) Haber realizado el proces"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,9,reglamento_becas_ues.pdf,Reglamento de Becas de la Universidad de El Salvador,9,9,38,360,359,0.6480969190597534,False,False," en los siguientes criterios: a) Rendimiento Académico promedio alcanzado en la educación media, el cual no podrá ser inferior a 7.0 en el caso de estudiantes de nuevo ingreso; b) Rendimiento Académico alcanzado en el ciclo anterior, cuyo promedio global de notas no podrá ser menos de 7.0 para los estudiantes de ingresos anteriores; c) No haber sido sancionado por infracciones disciplinarias; y d) Resultado de la investigación socio económica del grupo familiar del estudiante. Los estudiantes solicitantes deberán presentar la documentación respectiva en los plazos señalados por la UESE. Tiempo para Adjudicación. Art. 53. - La adjudicación de las Becas Remuneradas Diferenciadas se hará al inicio de cada ciclo académico; pero si en el transcurso quedare vacante una o más becas, podrán ser ad"
12,¿Qué promedio debe haber alcanzado un egresado para acreditarse como candidato estudiantil?,reglamento_electoral_ues.pdf,13.0,False,10,documento_fuente.pdf,Reglamento de la Gestión Académico-Administrativa de la Universidad de El Salvador,23,23,79,79,78,0.6404189467430115,False,False,"iente y que mantiene inscripción de Unidades de Aprendizaje en cada ciclo. Asimismo el egresado que se encuentra matriculado y ha inscrito su trabajo de graduación. Estudiante regular Es el estudiante que ha mantenido inscripción de Unidades de Aprendizaje durante todos los ciclos correspondientes al período, con un mínimo del 40% de cada ciclo que su plan de estudios le permite inscribir, según lo dispone el Art. 66 inciso segundo del Reglamento General de la Ley Orgánica. Egresado matriculado Es el estudiante que ha cursado y aprobado la totalidad de unidades de aprendizaje que le exige su plan de estudios y que mantiene matricula conforme el Art. 40 de la Ley Orgánica, en el año académico correspondiente y que mantiene vigente la calidad de egresado y no ha inscrito su proceso de gradua"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,1,reglamento_general_ley_organica_ues.pdf,Reglamento General de la Ley Orgánica de la Universidad de El Salvador,7,7,28,545,544,0.720298707485199,True,True," Quinta De la Secretaría General Del Secretario General Art. 24. - Una vez elegido y en posesión de su cargo, el Rector propondrá al CSU en la primera sesión que convoque, la terna de candidatos al cargo de Secretario General de la Universidad. Mientras no se elija al nuevo titular, el que viniera fungiendo seguirá en el cargo en carácter de interino. Requisitos para ser Secretario General Art. 25. - Para ser Secretario General de la Universidad, se requiere: a) Ser salvadoreño; b) Ser graduado de la Universidad de El Salvador, con no menos de cinco años de posesión del grado académico; c) Ser de reconocida honorabilidad, competencia profesional y tener conocimiento del quehacer universitario; y d) Presentar declaración jurada de que no trabaja en otra institución pública o privada. Atribu"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,2,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,20,20,63,499,498,0.6351448893547058,False,False,"n los funcionarios cuya elección o nombramiento corresponde a la AGU, alguno de ellos no hubiese sido electo o nombrado; deberá la AGU, designar por mayoría calificada la persona que ocupe la vacante, para el período que dure el nuevo proceso electoral que culmine con la elección del titular. La persona que ocupará la vacante será elegida de una terna que provenga del Consejo Superior Universitario. Las personas propuestas en la terna del CSU, no podrán ser de entre los candidatos que compitieron en el proceso ordinario de elección de la AGU. Los aspirantes a ocupar el cargo deberán cumplir con todos los requisitos que la ley establece para el respectivo titular. (1) Art. 49 C. El proceso de designación del interino podrá iniciarse el 28 de octubre de cada año en que inicie el período de g"
13,¿Quién propone al CSU la terna de candidatos al cargo de Secretario General?,reglamento_general_ley_organica_ues.pdf,7.0,False,3,reglamento_electoral_ues.pdf,Reglamento Electoral de la Universidad de El Salvador,19,19,60,496,495,0.6296679973602295,False,False,"ltimo candidato; d) En el caso de las ternas propuestas por el CSU para el nombramiento del Fiscal General y el Auditor Externo, se aplicará, en lo pertinente, el procedimiento descrito en el literal “c” del presente artículo. Agotado el procedimiento anterior de los literales “b”, “c” y “e”, se abrirá un período para que los sectores de la AGU convocados por la Junta Directiva, se pongan de acuerdo a fin de propiciar el consenso para la elección del último candidato. Si después de tres plenarias no se lograre la elección, se cerrará el proceso electoral para el cargo de que se trate y se iniciará un nuevo proceso electoral; y e) En caso de empate de los candidatos a cargo de Rector, Vicerrectores y Defensor de los derechos universitarios, en cualesquiera de los sectores; serán sometidos s"
